ID,subset,error_type,selected_wr,oracle_wr_5,oracle_wr_20,best_cand_wr,best_cand_rank_rrf,best_cand_rank_ce,pool_size,question
ID_VL_Eng_Uga_981262AC,Eng_Uga,C_recall_failure,0.020555555555555553,0.045538461538461535,0.15999999999999998,0.15999999999999998,13,6,40,Can I ignore a weird discharge from my private parts that happens sometimes?
ID_VL_Aka_Gha_680AC07A,Aka_Gha,C_recall_failure,0.020747663551401868,0.08479166666666667,0.08479166666666667,0.1295,64,69,71,Yɛbɛyɛ dɛn atumi akasa atia asetra mu animtiaabu a ɛboa ma akuw binom yɛ mmerɛw wɔ Nna mu Nkɔmmɔbɔ ho no?
ID_VL_Eng_Uga_A2611B8D,Eng_Uga,C_recall_failure,0.02084507042253521,0.08705882352941177,0.09940298507462686,0.115625,21,13,54,How can I practice safer sex?
ID_VL_Eng_Uga_21D63B0F,Eng_Uga,B_reranking_failure,0.020845070422535212,0.74,0.74,0.74,1,14,49,Is it bad if I prefer to abstain from sex?
ID_VL_Aka_Gha_CC530E36,Aka_Gha,C_recall_failure,0.02114285714285714,0.06727272727272726,0.09548387096774195,0.09548387096774195,12,48,60,Mɛyɛ dɛn sɛ obi mmu me  senea broni ka no bodily autonomy'?
ID_VL_Eng_Uga_35ADDE88,Eng_Uga,B_reranking_failure,0.021449275362318842,0.74,0.74,0.74,1,14,46,"Therapy of Trichomoniasis?, please answer this using simple medical terms."
ID_VL_Eng_Uga_A3607681,Eng_Uga,C_recall_failure,0.021637426900584796,0.06607142857142856,0.1102127659574468,0.12333333333333335,47,45,54,"My baby has a discharge from the eyes. Is that Gonorrhea?, please answer this using simple medical terms."
ID_VL_Eng_Uga_BF7655D7,Eng_Uga,B_reranking_failure,0.021637426900584796,0.07789473684210525,0.74,0.74,5,44,49,"My private parts are itching, do I have Gonorrhea?What are the common symptoms of Neisseria Gonorrhoeae Infection?, please answer this using simple medical terms."
ID_VL_Amh_Eth_84B871BB,Amh_Eth,C_recall_failure,0.02176470588235294,0.04774193548387096,0.05162790697674417,0.10246153846153845,54,17,77,በወር አበባ ወቅት ንጽህናን አለመጠበቅ ለኢንፌክሽን ከመጋለጥ ጋር ያለው ግንኙነት ምንድን ነው?”
ID_VL_Lug_Uga_23D26B8D,Lug_Uga,B_reranking_failure,0.02176470588235294,0.08222222222222221,0.74,0.74,9,53,67,Omuntu asobola okufuna amawulire agakwata ku Buwuka obuleeta Obulwadde bw'Ekikaba ku bwereere?
ID_VL_Lug_Uga_A36884F5,Lug_Uga,C_recall_failure,0.02176470588235294,0.06727272727272729,0.06727272727272729,0.11384615384615383,41,37,54,Enziku ezibikira enseke?
ID_VL_Eng_Uga_6A59C043,Eng_Uga,B_reranking_failure,0.02208955223880597,0.11458064516129032,0.74,0.74,14,43,47,"Can I test Syphilis from home?, please answer in detail."
ID_VL_Eng_Uga_F1394E3C,Eng_Uga,C_recall_failure,0.022424242424242423,0.07928571428571428,0.07928571428571428,0.07928571428571428,4,17,56,Why is it important to drink water after sex?
ID_VL_Eng_Uga_614077D3,Eng_Uga,C_recall_failure,0.022595419847328244,0.148,0.148,0.148,3,46,57,"Can you be immune to chlamydia?, please answer this using simple medical terms."
ID_VL_Eng_Gha_B1A8B71F,Eng_Gha,C_recall_failure,0.022719298245614035,0.17314102564102563,0.17314102564102563,0.17314102564102563,1,0,73,What are some tips for communicating effectively about STIs and testing?
ID_VL_Lug_Uga_140FF589,Lug_Uga,B_reranking_failure,0.022769230769230767,0.05481481481481482,0.74,0.74,12,25,58,Kiki kye nnina okukola singa nkizuula nti nneegomba omusomesa mu nsonga z'omukwano?
ID_VL_Lug_Uga_44C07A9A,Lug_Uga,C_recall_failure,0.022769230769230767,0.03580645161290322,0.0510344827586207,0.15416666666666667,34,39,65,Nnina kukwata ntya obukyawe oluvannyuma lw’okwegatta?
ID_VL_Amh_Eth_0DB95301,Amh_Eth,C_recall_failure,0.02276923076923077,0.053818181818181814,0.06883720930232558,0.06981132075471698,52,50,80,ሁልጊዜ ራሴን ከሌሎች ሴት ልጆች ጋር አወዳድራለሁ። በራሴ ላይ የተሻለ ስሜት እንዲኖረኝ ምን ማድረግ እችላለሁ?
ID_VL_Lug_Uga_AE423568,Lug_Uga,C_recall_failure,0.023125,0.0683076923076923,0.0683076923076923,0.17076923076923076,30,4,68,Nnyinza ntya okwanganga okweraliikirira ku nsonga z’obulamu bw’okwegatta?
ID_VL_Eng_Gha_C6B33FE6,Eng_Gha,B_reranking_failure,0.023368421052631583,0.07928571428571428,0.74,0.74,16,34,40,"How can I develop a healthy body image during adolescence if I'm transgender or non-binary? (focusing on overall health, positive self-talk)"
ID_VL_Eng_Uga_B0478EA4,Eng_Uga,C_recall_failure,0.02349206349206349,0.2726315789473684,0.2726315789473684,0.2726315789473684,1,22,64,What happens if I ignore my STI symptoms?
ID_VL_Lug_Uga_1D2FED2A,Lug_Uga,C_recall_failure,0.023492063492063495,0.04774193548387096,0.1608695652173913,0.1608695652173913,6,31,68,Nkole ki singa mpulira nga ntya okwekebeza Obuwuka obuleeta Obulwadde bw’Ekikaba mu ddwaliro?
ID_VL_Eng_Uga_D86065A2,Eng_Uga,C_recall_failure,0.023870967741935485,0.296,0.296,0.296,0,44,49,"What are the frequent symptoms of Clap?, please answer this using simple medical terms."
ID_VL_Aka_Gha_F264ACCC,Aka_Gha,C_recall_failure,0.024395604395604394,0.14095238095238094,0.14095238095238094,0.14095238095238094,0,59,78,"Mɛyɛ dɛn ako ama nhyehyeɛ ne mmra a etu nna mu apɔmmuden, kwan ma, ne awo ahokwasan kwan ma mmabun ne mpɔtam aa wɔn mmu?"
ID_VL_Aka_Gha_AAE65FC1,Aka_Gha,C_recall_failure,0.024395604395604398,0.0287378640776699,0.09061224489795917,0.10931818181818181,32,57,63,Dɛn nti na nkitahodi ho nimdeɛ ho hia wɔ mmerantebere ne mmabaabere mu?
ID_VL_Aka_Gha_1931E9EE,Aka_Gha,C_recall_failure,0.02446280991735537,0.0498876404494382,0.08072727272727272,0.08072727272727272,9,18,67,"Nna mu yareɛ 'STIs' bɛn na wɔsɔ ho hwɛ mpɛn pii, na edie  nhwehwɛmu pɔtee bɛn na ɛwɔ mu?"
ID_VL_Amh_Eth_B8A6171F,Amh_Eth,C_recall_failure,0.024666666666666667,0.10808988764044944,0.10808988764044944,0.12507042253521125,21,64,67,ጨብጥ ምልክት ሳያሳይ ኢንፌክሽን ሊሆን ይችላል?
ID_VL_Eng_Uga_D847DC53,Eng_Uga,C_recall_failure,0.025084745762711864,0.13767441860465116,0.13767441860465116,0.13767441860465116,1,13,50,"What happens if I don't get treated?, please answer this using simple medical terms."
ID_VL_Aka_Gha_89A2688B,Aka_Gha,C_recall_failure,0.025517241379310343,0.05211267605633803,0.13058823529411764,0.13058823529411764,14,61,76,Ɔkwan bɛn so na mmabun betumi anya ntentan fidie a wɔde di dwama no ho gyedie ne ahotosoɔ ansa na wɛahwehwɛ mmoa afiri hɔ?
ID_VL_Aka_Gha_2C8D0E44,Aka_Gha,C_recall_failure,0.025739130434782605,0.04352941176470588,0.0721951219512195,0.11999999999999998,46,53,56,"Sɛn na ɔbrɛ 'stress' ne atenka ka adwene mu apɔwmuden 'mental health', na yɛbɛyɛ dɛn agyina ano?"
ID_VL_Amh_Eth_C64EE6E3,Amh_Eth,B_reranking_failure,0.025964912280701753,0.15358490566037736,0.46044444444444443,0.46044444444444443,15,3,58,ወንዶችና ሴቶች ልጆች የግብረ ሥጋ ግንኙነት ባለማድረግ ከአባላዘር በሽታዎች ራሳቸውን መከላከል ይችላሉ?
ID_VL_Amh_Eth_546E035A,Amh_Eth,C_recall_failure,0.025964912280701757,0.039642857142857146,0.061666666666666675,0.12869565217391307,24,36,71,መጥፎ ሽታ እና ማሳከክ ስሜት አለብኝ፣ ነገር ግን መድሃኒት መግዛት አልችልም፡፡ ቀላል፣ ንጹህ የቤት ውስጥ መድሃኒት ምንድን ነው?
ID_VL_Amh_Eth_CC3EBDDE,Amh_Eth,C_recall_failure,0.026428571428571426,0.22904761904761906,0.22904761904761906,0.22904761904761906,4,14,59,ጸሎት፣ እምነት ወይም ባህላዊ መድሀኒቶች ትሪኮሞናያሲስን መፈወስ ይችላሉ፣ ወይስ የሕክምና መድሀኒት ያስፈልጋል?
ID_VL_Amh_Eth_7701F7BB,Amh_Eth,C_recall_failure,0.026428571428571426,0.05285714285714285,0.12025,0.12025,19,20,51,በሄፓታይተስ ቢ እና በሄፓታይተስ ሲ መካከል ያለው ልዩነት ምንድን ነው?
ID_VL_Lug_Uga_2C7A0D31,Lug_Uga,B_reranking_failure,0.026428571428571426,0.11607843137254904,0.74,0.74,6,39,69,Nnyonnyola amakulu g'Akawuka akaleeta Siriimu.
ID_VL_Lug_Uga_B9FF2C29,Lug_Uga,C_recall_failure,0.026746987951807234,0.05285714285714285,0.11169811320754716,0.11999999999999998,56,10,69,Kitegeeza ki okwenyigira mu bikolwa eby'okwegatta?
ID_VL_Lug_Uga_7F6BD3C6,Lug_Uga,B_reranking_failure,0.02715596330275229,0.74,0.74,0.74,3,3,64,Nkyayinza okugenda ku ssomero singa mba ndi lubuto?
ID_VL_Aka_Gha_1FE771D6,Aka_Gha,C_recall_failure,0.02792452830188679,0.0925,0.12685714285714284,0.12685714285714284,13,52,77,Akwan bɛn na mefa so agyina tipenfo nhyeso bone ano n'asi fahodi gyinasie?
ID_VL_Eng_Gha_CA0AC6AC,Eng_Gha,D_weak_pool,0.02792452830188679,0.12758620689655173,0.32,0.32,12,40,51,Provide resources for confidential support groups and hotlines specifically for adolescents dealing with these issues.
ID_VL_Amh_Eth_1238D630,Amh_Eth,C_recall_failure,0.02792452830188679,0.03609756097560975,0.06577777777777777,0.08457142857142858,57,25,66,አንዲት ሴት ልጅ ከማህበረሰቡ ተቀበይነት ታጣች በኋላ ታማኝነቷን እንድትገነባ እንዴት መርዳት እችላለሁ?
ID_VL_Amh_Eth_D7665CDA,Amh_Eth,C_recall_failure,0.027924528301886797,0.05481481481481482,0.10763636363636363,0.10763636363636363,16,63,77,የባለቤቴ ቤተሰቦች ወዲያውኑ እንድፀነስ ይፈልጋሉ ። የመጀመሪያ ልጄን ለጥቂት ዓመታት እንዴት ለሌላ ጊዜ ማስተላለፍ እችላለሁ?
ID_VL_Eng_Uga_9D361CB6,Eng_Uga,C_recall_failure,0.027924528301886797,0.06434782608695652,0.1909677419354839,0.1909677419354839,13,5,64,What's the most common STI out there?
ID_VL_Amh_Eth_7B85179A,Amh_Eth,C_recall_failure,0.028461538461538458,0.06883720930232558,0.20651162790697675,0.20651162790697675,19,8,61,ኤች አይቪ በደማቸው የሚገኝ ሰዎች ረጅም እድሜ ለመኖር ምን ማድረግ አለባቸው?
ID_VL_Lug_Uga_392C04DA,Lug_Uga,C_recall_failure,0.028461538461538458,0.27999999999999997,0.27999999999999997,0.27999999999999997,2,27,56,Nsobola okufuna Obuwuka obuleeta Obulwadde bw'Ekikaba singa nkozesa enkola ey'okwesikamu?
ID_VL_Aka_Gha_B31022F0,Aka_Gha,C_recall_failure,0.028461538461538458,0.0840909090909091,0.11384615384615385,0.14170212765957446,52,11,54,Mɛyɛ dɛn atumi ama me ho mfoni pa wɔ me mmerantebere ne mmabaabere mu?
ID_VL_Amh_Eth_7BC67E1F,Amh_Eth,C_recall_failure,0.028461538461538458,0.07278688524590164,0.09061224489795917,0.10962962962962963,36,43,45,በባንክ እና በጥቃቅን ብድር ድርጅት መካከል ያለው ልዩነት ምንድን ነው?
ID_VL_Amh_Eth_6F7C15EA,Amh_Eth,C_recall_failure,0.028461538461538458,0.09418181818181817,0.09866666666666667,0.09866666666666667,13,25,68,የወሊድ መከላከያ እንክብል ለአንድ ቀን ሳልዉጥ ብቀር ከኢርግዝና ነጻ ነኝ?
ID_VL_Lug_Uga_2120BFBA,Lug_Uga,B_reranking_failure,0.02864516129032258,0.74,0.74,0.74,0,0,68,Lwaki amasomero galina oteekawo obudde okusoma ku by'okwegatta?
ID_VL_Amh_Eth_3D42993C,Amh_Eth,C_recall_failure,0.029019607843137254,0.041111111111111105,0.07047619047619048,0.07551020408163264,42,35,61,በሞቃታማ አካባቢዎች ኮንዶምን እንዴት በትክክል ማስቀመጥ ይቻላል?
ID_VL_Amh_Eth_70286046,Amh_Eth,C_recall_failure,0.029019607843137254,0.06727272727272726,0.14095238095238094,0.18499999999999997,58,9,68,ኸርፕስ ወይም ምች በግብረ ስጋ ግንኙነት ወቅት እንዳይተላለፍ ምን ማድረግ ይቻላል?
ID_VL_Amh_Eth_DC99E04C,Amh_Eth,C_recall_failure,0.029019607843137254,0.05584905660377358,0.0592,0.10571428571428573,43,3,63,አባቴን ሳላስቆጣ ስለ ትምህርቴ እንዴት ላወራው የምችልበት ከሁሉ የተሻለው መንገድ ምንድን ነው?
ID_VL_Amh_Eth_69CA97D2,Amh_Eth,C_recall_failure,0.029019607843137254,0.05192982456140351,0.05285714285714285,0.08879999999999999,43,40,65,የአካባቢ መገናኛ ብዙኃን ወይም ራዲዮ ጣቢያዎች ያለ ዕድሜ እርግዝና ስላለው አደጋ እንዲናገሩ እንዴት ማድረግ እችላለሁ?
ID_VL_Lug_Uga_264EF59D,Lug_Uga,B_reranking_failure,0.029019607843137254,0.74,0.74,0.74,2,40,50,Ddi lwe nnina okubuulira ku muntu yenna ku bwe nnyimiridde ku Kawuka akaleeta Siriimu?
ID_VL_Amh_Eth_0DE051A6,Amh_Eth,C_recall_failure,0.02901960784313726,0.07047619047619048,0.08222222222222221,0.08222222222222221,12,0,54,congenital Syphilis ምንድን ነው እና እንዴት መከላከል ይቻላል?
ID_VL_Aka_Gha_E08596DB,Aka_Gha,C_recall_failure,0.029306930693069305,0.06434782608695654,0.12333333333333331,0.12333333333333331,18,56,62,Sɛn na nna a yɛtwe yɛn ho fi ho ayɛ ɔkwan a wɔfa so siw nyinsɛn ano?
ID_VL_Amh_Eth_FA02EAEC,Amh_Eth,C_recall_failure,0.029599999999999994,0.05584905660377358,0.06577777777777777,0.07789473684210527,38,18,63,በህጻን ልጅ ላይ የሚታዩ የከፋ አጣዳፊ የምግብ እጥረት ምልክቶች ምንድን ናቸው?
ID_VL_Amh_Eth_57207246,Amh_Eth,C_recall_failure,0.0296,0.13058823529411764,0.13058823529411764,0.13058823529411764,3,22,70,"የንጽህና መጠበቂያ ቁሳቁሶችን ከሚገባው በላይ ለረጅም ጊዜ በመጠቀም ""ባክቴሪያዎች በሚያመነጩት መርዝ ምክንያት የሚመጣ ድንገተኛ የሰውነት መዛባት"" (አደገኛ ኢንፌክሽን) ምልክቶች ምንድን ናቸው?"
ID_VL_Aka_Gha_0F02BAD0,Aka_Gha,C_recall_failure,0.0296,0.07115384615384615,0.09866666666666667,0.09866666666666667,12,0,73,Mɛyɛ dɛn anya mmoa efiri abusua mepe ne mpanyinfo a woboa sɛ me dɛmdi nti m'abusua mmoa me?
ID_VL_Lug_Uga_090AAA93,Lug_Uga,C_recall_failure,0.0296,0.061666666666666675,0.11000000000000001,0.11000000000000001,8,5,65,Kibi okukyusa ababeezi?
ID_VL_Lug_Uga_349B5089,Lug_Uga,C_recall_failure,0.0296,0.041398601398601395,0.106953125,0.10802919708029197,49,4,66,Ebiva mu kukebera Kabootongo eby’enjawulo bitegeeza ki?
ID_VL_Amh_Eth_EEC259DC,Amh_Eth,C_recall_failure,0.0296,0.09866666666666664,0.09866666666666664,0.09866666666666664,1,4,60,ባለቤቴ ልጄን ቢመታ፣ ጣልቃ መግባቴና ልጄን መጠበቅ ስህተት ነው?
ID_VL_Aka_Gha_35EBD32D,Aka_Gha,C_recall_failure,0.029898989898989897,0.07893333333333333,0.07893333333333333,0.07893333333333333,3,0,75,Atoro bɛn na nkurɔfoɔ di fa 'prenatal care' (nyinsɛn mu ayaresa) ho?
ID_VL_Lug_Uga_6552AC53,Lug_Uga,B_reranking_failure,0.0298989898989899,0.74,0.74,0.74,2,56,60,Si kya bulijjo okutandika emboozi ekwata ku bulamu bw’okwegatta n’omusawo w’ebyobulamu?
ID_VL_Lug_Uga_A962D996,Lug_Uga,B_reranking_failure,0.030050761421319794,0.74,0.74,0.74,12,15,64,Mpeereza ki eziweebwa ku ddwaliro erikola ku bulamu bw’okwegatta?
ID_VL_Amh_Eth_C693DA11,Amh_Eth,C_recall_failure,0.03020408163265306,0.10962962962962965,0.10962962962962965,0.12869565217391304,49,30,70,የቤተሰብ ምጣኔን መጠቀም ለፍቺ ምክንያት ነው?
ID_VL_Amh_Eth_980402A2,Amh_Eth,C_recall_failure,0.03020408163265306,0.034418604651162796,0.07047619047619048,0.07047619047619048,16,70,71,እንደ ፍቺ ወይም በደል ካሉ ትልቅ የህይወት ውድቀት በኋላ ሴት ልጅ ዓላማ እና ተስፋ እንድታገኝ እንዴት መርዳት እችላለሁ?
ID_VL_Eng_Uga_4E8BF78A,Eng_Uga,C_recall_failure,0.030204081632653063,0.08222222222222222,0.08222222222222222,0.08222222222222222,1,30,44,"What are the issues associated with Hepatitis B?, please answer in detail."
ID_VL_Eng_Eth_134A5A2F,Eng_Eth,C_recall_failure,0.030204081632653063,0.10741935483870968,0.148,0.148,9,22,40,"In my area, people use the milk from the Euphorbia tree for warts. Is this the right way to remove my genital warts?"
ID_VL_Lug_Uga_6772FE9F,Lug_Uga,B_reranking_failure,0.030515463917525777,0.74,0.74,0.74,7,54,64,Okunaaba ng’omaze okwegatta kiziyiza Akawuka akaleeta Siriimu oba endwadde endala?
ID_VL_Aka_Gha_7922BAC2,Aka_Gha,C_recall_failure,0.030550458715596335,0.13454545454545455,0.13454545454545455,0.17526315789473682,60,41,75,Mɛyɛ dɛn ako tia 'gender roles' basabasayɛ na mahyɛ pɛyɛ den?
ID_VL_Lug_Uga_21DF5609,Lug_Uga,C_recall_failure,0.03062068965517242,0.2690909090909091,0.2690909090909091,0.2690909090909091,4,49,59,Waliyo eddagala erigema Akawuka akaleeta Siriimu?
ID_VL_Amh_Eth_DE8EDE0B,Amh_Eth,C_recall_failure,0.03083333333333333,0.09652173913043478,0.10325581395348837,0.10325581395348837,18,8,64,የልጄን የወደፊት ሕይወት ለመጠበቅ ማድረግ ያለብኝ ሦስቱ በጣም አስፈላጊ ነገሮች ምንድን ናቸው?
ID_VL_Amh_Eth_176132ED,Amh_Eth,C_recall_failure,0.03083333333333333,0.11384615384615383,0.11384615384615383,0.1328205128205128,29,3,69,አንድ ሰው በተደጋጋሚ የሄርፒስ ወረርሽኝ ካለበት ቁስሎቹ በፍጥነት እንዲድኑ ማድረግ የሚለው ምንድን ነው?
ID_VL_Lug_Uga_70D0EBCB,Lug_Uga,C_recall_failure,0.03083333333333333,0.06727272727272726,0.13703703703703704,0.2072,20,30,59,Kibeera kirungi singa muganzi wange omulenzi abeera ng'ayagala okugezaako ebintu ebipya mu kwegatta?
ID_VL_Amh_Eth_4AB7706E,Amh_Eth,C_recall_failure,0.030833333333333338,0.03894736842105263,0.041111111111111105,0.07589743589743589,53,0,67,ለተሻለ ሕይወት በትልቅ ከተማ ውስጥ ለመጓዝ ወይም ለመኖር መፈለግ ስህተት ነው?
ID_VL_Swa_Ken_8AE0B8A0,Swa_Ken,C_recall_failure,0.031157894736842103,0.07254901960784313,0.12685714285714284,0.12685714285714284,5,42,52,Ni nini kinachozuia watu kupima Virusi Vya Ukimwi?
ID_VL_Aka_Gha_711C21C9,Aka_Gha,C_recall_failure,0.031489361702127655,0.06253521126760564,0.10277777777777777,0.10571428571428573,32,65,71,Hwan na metumi ahwehwɛ mmoa firi ne hɔ wɔ SGBV mu?
ID_VL_Amh_Eth_40181C6E,Amh_Eth,C_recall_failure,0.031489361702127655,0.06040816326530612,0.10571428571428573,0.10571428571428573,14,26,57,አንድን ሰው ስጦታ ወይም ገንዘብ መጠየቅ ስህተት ነው?
ID_VL_Amh_Eth_6778043B,Amh_Eth,C_recall_failure,0.031489361702127655,0.17862068965517242,0.17862068965517242,0.17862068965517242,2,4,58,ኤችአይቪ ምርመራ እንዴት ይደረጋል?
ID_VL_Amh_Eth_FE716B14,Amh_Eth,C_recall_failure,0.031489361702127655,0.06297872340425531,0.06981132075471698,0.07589743589743589,51,26,74,የሕመም ምርመራ ውጤት ሲሰሙ የሚፈጠርን ከፍተኛ የድንጋጤ ስሜት ለማሸነፍ የትኛውን የሕክምና ባለሙያ ማማከር ይሻላል?
ID_VL_Amh_Eth_6CD5E859,Amh_Eth,C_recall_failure,0.031489361702127655,0.037948717948717944,0.10962962962962963,0.12333333333333335,46,55,77,እውነት ነው ልጃገረዶች ጎጂ የዶቺንግ ልምዶችን የሚጠቀሙበት የተለመደ ምክንያት ከወሲብ በኋላ የወንድ የዘር ፈሳሽ ሽታ ማስወገድ ነው?
ID_VL_Amh_Eth_C2B01CFD,Amh_Eth,C_recall_failure,0.031489361702127655,0.09418181818181819,0.09418181818181819,0.1009090909090909,56,0,83,በሕገወጥ የሰዎች አዘዋዋሪዎች ወይም በግዳጅ ወደ ወሲብ ሥራ ለተፈፀሙ ልጃገረዶች ምን ዓይነት ሀብቶች አሉ?
ID_VL_Amh_Eth_17D2582E,Amh_Eth,C_recall_failure,0.031489361702127655,0.06727272727272726,0.07400000000000001,0.2740740740740741,35,67,79,ለዓመታት የቤተሰብ ምጣኔ ክኒኖችን ስንጠቀም ቆይተናል። ይህ ከክላሚዲያ እና ከሌሎች STIs ይጠብቀናል?
ID_VL_Amh_Eth_3605BF54,Amh_Eth,C_recall_failure,0.031489361702127655,0.14280701754385966,0.14280701754385966,0.14280701754385966,1,2,64,ሚስጥራዊ የፍቅር ጓደኛ ቢኖረኝ፣ ይህ እምነቴን ይጻረራል?
ID_VL_Lug_Uga_6B2B78B9,Lug_Uga,B_reranking_failure,0.031714285714285716,0.12333333333333335,0.74,0.74,14,40,55,Kiki kye nnina okukola singa mbeera nneeraliikiridde nti nnyinza okuba nga ndi lubuto?
ID_VL_Lug_Uga_6744ACD4,Lug_Uga,B_reranking_failure,0.031827956989247314,0.74,0.74,0.74,3,6,70,Omulenzi omutiini alowooza ku ky’okuganza; asobola atya okumanya nti mwetegefu?
ID_VL_Amh_Eth_C0B6FCE2,Amh_Eth,C_recall_failure,0.03217391304347826,0.07789473684210525,0.10090909090909092,0.10090909090909092,14,65,78,ለማንኛውም የብልት ላይ ቁስል በፍጹም መደረግ የሌለበትና በጣም አደገኛው የቤት ውስጥ ሕክምና ምንድን ነው?
ID_VL_Amh_Eth_B540B30E,Amh_Eth,C_recall_failure,0.03217391304347826,0.07589743589743589,0.07589743589743589,0.10571428571428573,80,58,83,ወንድ ልጅ በማልፈልግበት ጊዜ እየቀረበኝ ከቀጠለ እሱን ማበረታታት የእኔ ጥፋት ነው?
ID_VL_Amh_Eth_BE2D740A,Amh_Eth,C_recall_failure,0.03217391304347826,0.09446808510638297,0.12634146341463415,0.148,48,60,79,"ኢንፌክሽኑን የሰጠኝን ሰው ይቅር አልኩት, ነገር ግን አሁንም ተናድጃለሁ እና መራራ ነኝ. እምነቴ ይህን ውስጣዊ ህመም ለመፈወስ የሚረዳኝ እንዴት ነው?"
